Numero de Registro,Codigo de Producto,Descripcion,Cantidad,Fecha,Precio Unitario,Precio Total,Sucursal
1503782,45725,Botella de baño de gatos decorativos,12,16/11/2021,11.63,139.5,3
1503782,43573,Mini casos de color variado,2,16/11/2021,73.94,147.87,3
1503782,43575,Mini casos rojos ,6,16/11/2021,73.94,443.61,3
1503782,45753,Lluvia poncho ,24,16/11/2021,7.91,189.72,3
1503782,45751,Sombrero de lluvia de polkadot,24,16/11/2021,3.91,93.744,3
1503782,43397,Bolso  rojo,6,16/11/2021,27.44,164.61,3
1503782,177824,Jarrón clásico de rosa pequeña,6,16/11/2021,23.72,142.29,3
1503782,48233,Rose Cottage Beatsake Box,8,16/11/2021,79.05,632.4,3
1503782,48073,Conjunto de sales y pimienta de pimienta,12,16/11/2021,11.63,139.5,3
1503782,47977,Bread Bin Diner Style Red,1,16/11/2021,157.64,157.635,3
1503782,47958,Botella de agua caliente babushka,8,16/11/2021,43.25,345.96,3
1503782,43525,Bosque de almuerzo,20,16/11/2021,15.35,306.9,3
1503782,44354,Set/10 velas del partido rojo Polkadot,24,16/11/2021,11.63,279,3
1503782,43529,Coches para la bolsa de almuerzo azul,10,16/11/2021,15.35,153.45,3
1503782,47088,Regency Cakestand 3 Tier,2,16/11/2021,118.58,237.15,3
1503782,46885,Cajas de bocadillos redondos establecidos de 4 bosques,6,16/11/2021,27.44,164.61,3
1503782,176986P,Frasco decorativo de Cherry Blossom,4,16/11/2021,34.88,139.5,3
1503782,178494C,Azul de 3 piezas Polkadot Catherlery Set,6,16/11/2021,34.88,209.25,3
1503782,178494B,Red 3 piezas  Catherlery Set,6,16/11/2021,34.88,209.25,3
1503782,178494A,Juego de cubiertos Polkadot de 3 piezas verdes,6,16/11/2021,34.88,209.25,3
1503782,47088,Regency Cakestand 3 Tier,2,16/11/2021,118.58,237.15,3
1503782,45232,Plato rojo de mantequilla ,3,16/11/2021,46.04,138.105,3
1503782,45219,Jarra de leche grande ,3,16/11/2021,46.04,138.105,3
1503782,45266,Bandeja de baratijas de fresa de cerámica,6,16/11/2021,23.72,142.29,3
1503782,46939,Lonchera con cubiertos ,6,16/11/2021,23.72,142.29,3
1503782,46885,Cajas de bocadillos redondos establecidos de 4 bosques,6,16/11/2021,27.44,164.61,3
1503782,45274,Caja de almuerzo de fresa con cubiertos,6,16/11/2021,23.72,142.29,3
1503782,43529,Coches para la bolsa de almuerzo azul,10,16/11/2021,15.35,153.45,3
1503782,43525,Bosque de almuerzo,20,16/11/2021,15.35,306.9,3
1503782,43523,Bolsa de almuerzo Red ,10,16/11/2021,15.35,153.45,3
1503782,44510,Bola de papel de panal rosa,6,16/11/2021,19.53,117.18,3
1503782,46868,Cinco decoración colgante de corazón,6,16/11/2021,27.44,164.61,3
1503782,47181,Estante,6,16/11/2021,23.72,142.29,3
1503782,46710,5 Hanger Hanger Red Magic Toadstool,12,16/11/2021,15.35,184.14,3
1503782,47731,Despertador Bakelike Orange,4,16/11/2021,34.88,139.5,3
1503782,47729,Despertador en forma de Torta Rosado,4,16/11/2021,34.88,139.5,3
1503782,47725,Despertador en forma de Torta Verde,4,16/11/2021,34.88,139.5,3
1503782,47531,Juego de desayuno para niños Spaceboy,2,16/11/2021,92.54,185.07,3
1503782,47727,Despertador Rojo,4,16/11/2021,34.88,139.5,3
1503782,47534,Juego de desayuno para niños Dolly Girl,2,16/11/2021,92.54,185.07,3
1503782,46578,Lámpara ,4,16/11/2021,92.54,370.14,3
1503782,178422A,Silla de Cachemira pintada de color rosa,4,16/11/2021,399.44,1597.74,3
1503782,47500,Conjunto de 6 Skittles de soldado,4,16/11/2021,34.88,139.5,3
1503782,45973,Juego de copa de captura de madera tradicional,12,16/11/2021,11.63,139.5,3
1503782,44216,Box de herramientas Soft Toy,6,16/11/2021,83.24,499.41,3
1503782,47214,Oso de peluche de gingham rojo,6,16/11/2021,27.44,164.61,3
1503782,47019,Recuerdos de la infancia empapresos,6,16/11/2021,23.72,142.29,3
1503782,47552,Ceramic Cherry Cake Money Bank,12,16/11/2021,13.49,161.82,3
1503782,45268,Caja de dinero de fresa de cerámica,6,16/11/2021,23.72,142.29,3
1503782,45841,Llave de dinosaurio surtido,36,16/11/2021,1.95,70.308,3
1503782,47527,Mano calentador rojo ,12,16/11/2021,19.53,234.36,3
1503782,178977,Conjunto de 6 tarjetas de kit 3D para niños,12,16/11/2021,7.91,94.86,3
1503782,34100,Eras de borde de lápiz de tiempo de fiesta,28,16/11/2021,1.95,54.684,3
1503782,47357,Paneles en Tin Spaceboy,12,16/11/2021,15.35,184.14,3
1503782,47363,Tastas en animales de bosque de lata,12,16/11/2021,15.35,184.14,3
1503782,178227C,Geisha verde,4,16/11/2021,34.88,139.5,3
1503782,178227B,Blue Geisha Girl,4,16/11/2021,34.88,139.5,3
1503782,47492,Paquete de 12 tejidos de desfile de circo,24,16/11/2021,2.7,64.728,3
1503782,47489,Paquete de 12 pañuelos de Spaceboy,24,16/11/2021,2.7,64.728,3
1503782,46162,Paquete de 12 tejidos suki,24,16/11/2021,2.7,64.728,3
1503782,46160,Paquete de 12 tejidos de bosque,24,16/11/2021,2.7,64.728,3
1503782,46158,Paquete de 12 tejidos Red ,24,16/11/2021,2.7,64.728,3
1503782,47536,Desfile de circo de desayuno para niños,2,16/11/2021,79.05,158.1,3
1503782,45274,Caja de almuerzo de fresa con cubiertos,6,16/11/2021,23.72,142.29,3
1503782,99889,Empavesado de la fiesta,5,16/11/2021,43.25,216.225,3
1503782,44354,Set/10 velas del partido rojo Polkadot,24,16/11/2021,11.63,279,3
1503782,47357,Paneles en Tin Spaceboy,12,16/11/2021,15.35,184.14,3
1503782,47363,Tastas en animales de bosque de lata,12,16/11/2021,15.35,184.14,3
1503782,178227C,Geisha verde,4,16/11/2021,34.88,139.5,3
1503782,178227B,Blue Geisha Girl,4,16/11/2021,34.88,139.5,3
1503782,47492,Paquete de 12 tejidos de desfile de circo,24,16/11/2021,2.7,64.728,3
1503782,47489,Paquete de 12 pañuelos de Spaceboy,24,16/11/2021,2.7,64.728,3
1503782,46162,Paquete de 12 tejidos suki,24,16/11/2021,2.7,64.728,3
1503782,46160,Paquete de 12 tejidos de bosque,24,16/11/2021,2.7,64.728,3
1503782,46158,Paquete de 12 tejidos Red ,24,16/11/2021,2.7,64.728,3
1503782,46578,Lámpara ,4,16/11/2021,92.54,370.14,3
1503782,47536,Desfile de circo de desayuno para niños,2,16/11/2021,79.05,158.1,3
1503782,47534,Juego de desayuno para niños Dolly Girl,2,16/11/2021,92.54,185.07,3
1503782,47531,Juego de desayuno para niños Spaceboy,2,16/11/2021,92.54,185.07,3
1503782,176986P,Frasco decorativo de Cherry Blossom,4,16/11/2021,34.88,139.5,3
1503782,178494C,Azul de 3 piezas Polkadot Catherlery Set,6,16/11/2021,34.88,209.25,3
1503782,178494B,Red 3 piezas  Catherlery Set,6,16/11/2021,34.88,209.25,3
1503782,178494A,Juego de cubiertos Polkadot de 3 piezas verdes,6,16/11/2021,34.88,209.25,3
1503782,45232,Plato rojo de mantequilla ,3,16/11/2021,46.04,138.105,3
1503782,45219,Jarra de leche grande ,3,16/11/2021,46.04,138.105,3
1503782,45266,Bandeja de baratijas de fresa de cerámica,6,16/11/2021,23.72,142.29,3
1503782,46939,Lonchera con cubiertos ,6,16/11/2021,23.72,142.29,3
1503782,34100,Eras de borde de lápiz de tiempo de fiesta,28,16/11/2021,1.95,54.684,3
1503782,45022,Canasta de Toadstools,12,16/11/2021,11.63,139.5,3
1503782,178977,Conjunto de 6 tarjetas de kit 3D para niños,12,16/11/2021,7.91,94.86,3
1503782,45841,Llave de dinosaurio surtido,36,16/11/2021,1.95,70.308,3
1503782,45725,Botella de baño de gatos decorativos,12,16/11/2021,11.63,139.5,3
1503782,43573,Mini casos de color variado,2,16/11/2021,73.94,147.87,3
1503782,43575,Mini casos rojos ,6,16/11/2021,73.94,443.61,3
1503782,45753,Lluvia poncho ,24,16/11/2021,7.91,189.72,3
1503782,45751,Sombrero de lluvia de polkadot,24,16/11/2021,3.91,93.744,3
1503782,43397,Bolso  rojo,6,16/11/2021,27.44,164.61,3
1503782,177824,Jarrón clásico de rosa pequeña,6,16/11/2021,23.72,142.29,3
1503782,48233,Rose Cottage Beatsake Box,8,16/11/2021,79.05,632.4,3
1503782,48073,Conjunto de sales y pimienta de pimienta,12,16/11/2021,11.63,139.5,3
1503782,47977,Bread Bin Diner Style Red,1,16/11/2021,157.64,157.635,3
1503782,47958,Botella de agua caliente babushka,8,16/11/2021,43.25,345.96,3
1503782,,Gastos de envio,9,16/11/2021,15,1506.6,3
1503782,178422A,Silla de Cachemira pintada de color rosa,4,16/11/2021,399.44,1597.74,3
1503782,47500,Conjunto de 6 Skittles de soldado,4,16/11/2021,34.88,139.5,3
1503782,45973,Juego de copa de captura de madera tradicional,12,16/11/2021,11.63,139.5,3
1503782,44216,Box de herramientas Soft Toy,6,16/11/2021,83.24,499.41,3
1503782,44213,Juguete blando de la bolsa de la enfermera,6,16/11/2021,83.24,499.41,3
1503782,47214,Oso de peluche de gingham rojo,6,16/11/2021,27.44,164.61,3
1503782,47019,Recuerdos de la infancia empapresos,6,16/11/2021,23.72,142.29,3
1503782,47552,Ceramic Cherry Cake Money Bank,12,16/11/2021,13.49,161.82,3
1503782,45268,Caja de dinero de fresa de cerámica,6,16/11/2021,23.72,142.29,3
1503782,47527,Mano calentador rojo ,12,16/11/2021,19.53,234.36,3
1503782,44213,Juguete blando de la bolsa de la enfermera,6,16/11/2021,83.24,499.41,3
1504152,47970,Biscuit Tin Vintage verde,2,16/11/2021,62.78,125.55,1
1504152,47968,Biscuit Tin Vintage Red,2,16/11/2021,62.78,125.55,1
1504152,47510,Escalas de cocina marfil,2,16/11/2021,79.05,158.1,1
1504152,,Gastos de envio,3,16/11/2021,15,502.2,1
1504152,178433A,Conjunto de 16 cubiertos de rosas vintage,1,16/11/2021,118.58,118.575,1
1504152,176505,Sartén de huevo con forma de corazón rosa,6,16/11/2021,15.35,92.07,1
1504152,47265,Diseño de  de tablero de memo,4,16/11/2021,46.04,184.14,1
1504152,47261,Diseño de cabaña de tablero de memo,4,16/11/2021,46.04,184.14,1
1504152,47966,Verde redondo de hojalata verde vintage verde,1,16/11/2021,0,0,1
1504152,46620,Friting Pan Pink Polkadot,4,16/11/2021,39.53,158.1,1
1504152,178494D,Set de cubiertos de polkadot de 3 piezas rosa,6,16/11/2021,34.88,209.25,1
1504152,48222,Jam Jar con tapa verde,12,16/11/2021,7.91,94.86,1
1504152,48220,Jam Jar con tapa rosa,12,16/11/2021,7.91,94.86,1
1504152,48218,Jam Making Set impreso,12,16/11/2021,13.49,161.82,1
1504152,47968,Biscuit Tin Vintage Red,2,16/11/2021,62.78,125.55,1
1504152,47970,Biscuit Tin Vintage verde,2,16/11/2021,62.78,125.55,1
1504152,46618,Freing Pan Red ,4,16/11/2021,39.53,158.1,1
1504152,47979,Bread Bin Diner Style Marfil,1,16/11/2021,157.64,157.635,1
1504152,178616,Poseedor de utensilios de esmalte francés,4,16/11/2021,34.88,139.5,1
1504152,48222,Jam Jar con tapa verde,12,16/11/2021,7.91,94.86,1
1504152,47979,Bread Bin Diner Style Marfil,1,16/11/2021,157.64,157.635,1
1504152,47966,Verde redondo de hojalata verde vintage verde,1,16/11/2021,0,0,1
1504152,47510,Escalas de cocina marfil,2,16/11/2021,79.05,158.1,1
1504152,,Gastos de envio,3,16/11/2021,15,502.2,1
1504152,178433A,Conjunto de 16 cubiertos de rosas vintage,1,16/11/2021,118.58,118.575,1
1504152,178616,Poseedor de utensilios de esmalte francés,4,16/11/2021,34.88,139.5,1
1504152,176505,Sartén de huevo con forma de corazón rosa,6,16/11/2021,15.35,92.07,1
1504152,47261,Diseño de cabaña de tablero de memo,4,16/11/2021,46.04,184.14,1
1504152,46620,Friting Pan Pink Polkadot,4,16/11/2021,39.53,158.1,1
1504152,47265,Diseño de  de tablero de memo,4,16/11/2021,46.04,184.14,1
1504152,178494D,Set de cubiertos de polkadot de 3 piezas rosa,6,16/11/2021,34.88,209.25,1
1504152,48220,Jam Jar con tapa rosa,12,16/11/2021,7.91,94.86,1
1504152,48218,Jam Making Set impreso,12,16/11/2021,13.49,161.82,1
1504152,46618,Freing Pan Red ,4,16/11/2021,39.53,158.1,1
1504154,,Gastos de envio,1,16/11/2021,15,167.4,1
1504154,43439,Portero  ROJO,10,16/11/2021,62.78,627.75,1
1504154,43439,Portero  ROJO,10,16/11/2021,62.78,627.75,1
1504154,,Gastos de envio,1,16/11/2021,15,167.4,1
1504163,178603F,Cintas de baby boom,12,16/11/2021,11.63,139.5,1
1504163,178603D,Cintas de blues brillantes,12,16/11/2021,11.63,139.5,1
1504163,178603E,Cintas de los rojos escandinavos,12,16/11/2021,11.63,139.5,1
1504163,46362,6 cintas encanto rústico,24,16/11/2021,15.35,368.28,1
1504163,46943,Cojín de asiento acolchado,10,16/11/2021,34.88,348.75,1
1504163,46874,Decoración de aves Red ,12,16/11/2021,7.91,94.86,1
1504163,178603G,Cintas de caja de chocolate,12,16/11/2021,11.63,139.5,1
1504163,46496,Ángel de la cima de la artesanía de Navidad,12,16/11/2021,19.53,234.36,1
1504163,43919,Set/5 tazones de vidrio de tapa  rojo,6,16/11/2021,27.44,164.61,1
1504163,46715,"Gancho, 1 percha, jardín mágico",12,16/11/2021,7.91,94.86,1
1504163,46712,3 GAND HANGER MAGIG Garden,12,16/11/2021,18.14,217.62,1
1504163,46708,5 Hanger Hanger Magic Toadstool,12,16/11/2021,15.35,184.14,1
1504163,47181,Estante,12,16/11/2021,23.72,284.58,1
1504163,48021,Diseño de pájaros más cálidos de la mano,12,16/11/2021,19.53,234.36,1
1504163,46364,Diseño de encaje de carrete de cinta,10,16/11/2021,19.53,195.3,1
1504163,46366,Diseño de corazones de carrete de cinta,10,16/11/2021,15.35,153.45,1
1504163,46368,Polkadots de carrete de cinta,10,16/11/2021,15.35,153.45,1
1504163,47525,Lonchera con dibujo animales,12,16/11/2021,18.14,217.62,1
1504163,46889,Cajas de bocadillos redondas Juego de 4 frutas,12,16/11/2021,27.44,329.22,1
1504163,47088,Regency Cakestand 3 Tier,4,16/11/2021,118.58,474.3,1
1504163,43520,Bolsa Red  Charlotte,20,16/11/2021,7.91,158.1,1
1504163,47414,Estrella de madera Escandinava de Navidad,12,16/11/2021,7.91,94.86,1
1504163,47412,Corazón de madera navideña escandinava,12,16/11/2021,7.91,94.86,1
1504163,47405,Decoración navideña de madera de corazón,12,16/11/2021,7.91,94.86,1
1504163,47403,Decoración navideña de madera de estrellas,12,16/11/2021,7.91,94.86,1
1504163,47445,Estrella de Gingham de Navidad,12,16/11/2021,7.91,94.86,1
1504163,47447,Gingham Árbol de Navidad,12,16/11/2021,7.91,94.86,1
1504163,47450,Heart de Gingham de Navidad,12,16/11/2021,7.91,94.86,1
1504163,47460,Madera de estrella  de Navidad,12,16/11/2021,7.91,94.86,1
1504163,47464,Navidad  Heart Wood,12,16/11/2021,7.91,94.86,1
1504163,46502,Amigos de naves de navidad pequeños,12,16/11/2021,19.53,234.36,1
1504163,43575,Mini casos rojos ,4,16/11/2021,73.94,295.74,1
1504163,48080,Juego de 2 paños de cocina manzana y peras,12,16/11/2021,27.44,329.22,1
1504163,47840,Revista Gumball,2,16/11/2021,71.15,142.29,1
1504163,43510,Bolsa de Charlotte de bosque,30,16/11/2021,7.91,237.15,1
1504163,48174,Hada de Navidad,8,16/11/2021,39.53,316.2,1
1504163,177188,Juego de 20 cortadores de galletas para niños,12,16/11/2021,19.53,234.36,1
1504163,47393,Búho de cojín de fheentcraft,4,16/11/2021,34.88,139.5,1
1504163,47951,Diseño de Babushka más cálido de mano,12,16/11/2021,19.53,234.36,1
1504163,48250,Desfile de circo Copa de huevo para niños,12,16/11/2021,11.63,139.5,1
1504163,48248,Copa de huevo para niños Spaceboy,12,16/11/2021,11.63,139.5,1
1504163,48086,Diseño de manzanas del delantal para niños,8,16/11/2021,18.14,145.08,1
1504163,48243,Taza del desfile de circo infantil,12,16/11/2021,15.35,184.14,1
1504163,48224,Set de cortador de galletas Spaceboy de 3 piezas,18,16/11/2021,19.53,351.54,1
1504163,48222,Jam Jar con tapa verde,24,16/11/2021,7.91,189.72,1
1504163,48220,Jam Jar con tapa rosa,24,16/11/2021,7.91,189.72,1
1504163,48218,Jam Making Set impreso,12,16/11/2021,13.49,161.82,1
1504163,48216,Jam Set con frascos,12,16/11/2021,34.88,418.5,1
1504163,48017,Diseño de búho más cálido de mano,24,16/11/2021,19.53,468.72,1
1504163,48241,Taza de Spaceboy para niños,12,16/11/2021,15.35,184.14,1
1504163,47368,Paneles Tin Circus,12,16/11/2021,15.35,184.14,1
1504163,47958,Botella de agua caliente babushka,4,16/11/2021,43.25,172.98,1
1504163,47914,Tarjeta de moto santa,12,16/11/2021,3.91,46.872,1
1504163,46885,Cajas de bocadillos redondos establecidos de 4 bosques,24,16/11/2021,27.44,658.44,1
1504163,47521,Caja de almuerzo de Spaceboy,36,16/11/2021,18.14,652.86,1
1504163,177116B,Pequeño árbol de Navidad de Magic Pink Pink,12,16/11/2021,7.91,94.86,1
1504163,47462,Madera de ángel  de Navidad,24,16/11/2021,7.91,189.72,1
1504163,47416,Árbol de madera navidad escandinava,24,16/11/2021,7.91,189.72,1
1504163,,Gastos de envio,6,16/11/2021,15,1004.4,1
1504163,48233,Rose Cottage Beatsake Box,2,16/11/2021,92.54,185.07,1
1504163,47399,Rocking Horse Red Christmas,24,16/11/2021,7.91,189.72,1
1504163,45816,Árbol de Navidad de brillo,12,16/11/2021,7.91,94.86,1
1504163,43403,Decoración navideña de la bola de disco,24,16/11/2021,1.12,26.784,1
1504163,46899,Bolsa de fiesta  + Sticker Set,8,16/11/2021,15.35,122.76,1
1504163,46019,Armónica azul en caja,24,16/11/2021,11.63,279,1
1504163,46022,Armónica roja en caja,24,16/11/2021,11.63,279,1
1504163,47918,Tarjeta de Navidad,24,16/11/2021,3.91,93.744,1
1504163,46908,Decoración de ángel pintada de zinc,24,16/11/2021,6.05,145.08,1
1504163,47536,Desfile de circo de desayuno para niños,4,16/11/2021,79.05,316.2,1
1504163,47401,Rocking Horse Green Christmas,24,16/11/2021,7.91,189.72,1
1504163,48080,Juego de 2 paños de cocina manzana y peras,12,16/11/2021,27.44,329.22,1
1504163,47462,Madera de ángel  de Navidad,24,16/11/2021,7.91,189.72,1
1504163,177116B,Pequeño árbol de Navidad de Magic Pink Pink,12,16/11/2021,7.91,94.86,1
1504163,47521,Caja de almuerzo de Spaceboy,36,16/11/2021,18.14,652.86,1
1504163,46885,Cajas de bocadillos redondos establecidos de 4 bosques,24,16/11/2021,27.44,658.44,1
1504163,43510,Bolsa de Charlotte de bosque,30,16/11/2021,7.91,237.15,1
1504163,47368,Paneles Tin Circus,12,16/11/2021,15.35,184.14,1
1504163,47840,Revista Gumball,2,16/11/2021,71.15,142.29,1
1504163,43575,Mini casos rojos ,4,16/11/2021,73.94,295.74,1
1504163,46874,Decoración de aves Red ,12,16/11/2021,7.91,94.86,1
1504163,46943,Cojín de asiento acolchado,10,16/11/2021,34.88,348.75,1
1504163,46362,6 cintas encanto rústico,24,16/11/2021,15.35,368.28,1
1504163,178603E,Cintas de los rojos escandinavos,12,16/11/2021,11.63,139.5,1
1504163,178603D,Cintas de blues brillantes,12,16/11/2021,11.63,139.5,1
1504163,178603F,Cintas de baby boom,12,16/11/2021,11.63,139.5,1
1504163,178603G,Cintas de caja de chocolate,12,16/11/2021,11.63,139.5,1
1504163,46496,Ángel de la cima de la artesanía de Navidad,12,16/11/2021,19.53,234.36,1
1504163,46502,Amigos de naves de navidad pequeños,12,16/11/2021,19.53,234.36,1
1504163,47464,Navidad  Heart Wood,12,16/11/2021,7.91,94.86,1
1504163,47460,Madera de estrella  de Navidad,12,16/11/2021,7.91,94.86,1
1504163,47450,Heart de Gingham de Navidad,12,16/11/2021,7.91,94.86,1
1504163,47447,Gingham Árbol de Navidad,12,16/11/2021,7.91,94.86,1
1504163,47416,Árbol de madera navidad escandinava,24,16/11/2021,7.91,189.72,1
1504163,47401,Rocking Horse Green Christmas,24,16/11/2021,7.91,189.72,1
1504163,47399,Rocking Horse Red Christmas,24,16/11/2021,7.91,189.72,1
1504163,46908,Decoración de ángel pintada de zinc,24,16/11/2021,6.05,145.08,1
1504163,47914,Tarjeta de moto santa,12,16/11/2021,3.91,46.872,1
1504163,48233,Rose Cottage Beatsake Box,2,16/11/2021,92.54,185.07,1
1504163,47958,Botella de agua caliente babushka,4,16/11/2021,43.25,172.98,1
1504163,48086,Diseño de manzanas del delantal para niños,8,16/11/2021,18.14,145.08,1
1504163,48174,Hada de Navidad,8,16/11/2021,39.53,316.2,1
1504163,177188,Juego de 20 cortadores de galletas para niños,12,16/11/2021,19.53,234.36,1
1504163,47393,Búho de cojín de fheentcraft,4,16/11/2021,34.88,139.5,1
1504163,47951,Diseño de Babushka más cálido de mano,12,16/11/2021,19.53,234.36,1
1504163,48250,Desfile de circo Copa de huevo para niños,12,16/11/2021,11.63,139.5,1
1504163,48248,Copa de huevo para niños Spaceboy,12,16/11/2021,11.63,139.5,1
1504163,47445,Estrella de Gingham de Navidad,12,16/11/2021,7.91,94.86,1
1504163,48243,Taza del desfile de circo infantil,12,16/11/2021,15.35,184.14,1
1504163,48224,Set de cortador de galletas Spaceboy de 3 piezas,18,16/11/2021,19.53,351.54,1
1504163,48222,Jam Jar con tapa verde,24,16/11/2021,7.91,189.72,1
1504163,48220,Jam Jar con tapa rosa,24,16/11/2021,7.91,189.72,1
1504163,48218,Jam Making Set impreso,12,16/11/2021,13.49,161.82,1
1504163,48216,Jam Set con frascos,12,16/11/2021,34.88,418.5,1
